timestamp_ns,src_ip,src_port,dst_ip,dst_port,proto,pkt_id,predicted_label,infer_latency_us,total_latency_us
615703108202433,10.12.111.225,41964,20.0.0.151,41964,17,1,VOIP,210964.147,226629.126
615703356272692,10.12.197.168,63923,20.0.2.144,63923,17,1,VOIP,210770.353,226725.792
615703604082732,10.13.27.108,21368,20.0.1.40,21368,17,1,VOIP,210598.614,226491.943
615703840350781,10.13.113.58,43334,20.0.2.74,43334,17,1,VOIP,210065.953,218832.016
615704084089499,10.13.202.58,1607,20.0.0.131,1607,17,1,VOIP,206409.072,222549.694
615704335343035,10.14.35.209,24542,20.0.1.131,24542,17,1,VOIP,210755.019,229742.108
615704576366841,10.14.122.34,46639,20.0.0.170,46639,17,1,VOIP,206650.476,222805.024
615704824234232,10.14.208.201,4311,20.0.0.84,4311,17,1,VOIP,206685.365,222806.598
615705068266021,10.15.39.252,26634,20.0.0.224,26634,17,1,VOIP,209460.257,218706.11
615705324489201,10.15.125.195,48593,20.0.0.136,48593,17,1,VOIP,216081.678,237180.889
615705604535912,10.15.211.138,6041,20.0.1.139,6041,17,1,VOIP,208463.103,238974.072
615705844063958,10.16.38.130,27281,20.0.0.154,27281,17,1,VOIP,221295.135,230589.894
615706092163124,10.16.125.180,49603,20.0.1.246,49603,17,1,VOIP,206554.218,230427.988
615706340115589,10.16.211.124,7052,20.0.2.29,7052,17,1,VOIP,210973.017,226550.387
615706580209554,10.17.40.118,28806,20.0.1.222,28806,17,1,VOIP,209946.325,218686.739
615706824057364,10.17.122.208,49888,20.0.2.36,49888,17,1,VOIP,206586.828,222517.398
615707068277187,10.17.208.156,7341,20.0.2.156,7341,17,1,VOIP,205036.94,218097.228
615707316266392,10.18.36.252,28941,20.0.0.223,28941,17,1,VOIP,215045.19,230681.319
615707560284274,10.18.124.44,51261,20.0.0.167,51261,17,1,VOIP,210655.058,226728.422
615707832085972,10.18.211.93,9071,20.0.2.43,9071,17,1,VOIP,223377.813,238669.742
615708080089713,10.19.41.33,31027,20.0.0.159,31027,17,1,VOIP,210452.005,226536.183
615708328190935,10.19.129.190,53712,20.0.2.59,53712,17,1,VOIP,209619.959,222615.6
615708572068077,10.19.222.141,12960,20.0.1.183,12960,17,1,VOIP,210070.028,226509.572
615708824300342,10.20.49.133,34200,20.0.0.215,34200,17,1,VOIP,205558.97,214768.323
615709084294866,10.20.138.147,56998,20.0.2.45,56998,17,1,VOIP,210086.12,219354.62
615709328261249,10.20.223.230,14330,20.0.2.126,14330,17,1,VOIP,206101.242,222545.935
615709584094008,10.21.51.135,35739,20.0.0.194,35739,17,1,VOIP,206290.184,222532.935
615709836119627,10.21.140.222,58610,20.0.2.46,58610,17,1,VOIP,211461.178,226578.794
615710076467423,10.21.228.11,16416,20.0.1.255,16416,17,1,VOIP,206871.936,222928.726
615710320337973,10.22.57.215,38380,20.0.2.10,38380,17,1,VOIP,211148.071,226726.255
615710556486208,10.22.142.55,59980,20.0.1.171,59980,17,1,VOIP,211297.883,227001.363
615710792191318,10.22.226.151,17069,20.0.2.83,17069,17,1,VOIP,210747.687,226603.256
615711028150241,10.23.57.196,39386,20.0.2.84,39386,17,1,VOIP,205842.82,214595.808
615711296087744,10.23.144.249,61711,20.0.2.85,61711,17,1,VOIP,213641.762,234513.347
615711540083959,10.23.230.193,19160,20.0.2.44,19160,17,1,VOIP,210087.509,226501.998
615711780245739,10.24.59.31,40758,20.0.1.238,40758,17,1,VOIP,208085.922,222710.229
615712036639639,10.24.144.234,62721,20.0.0.201,62721,17,1,VOIP,210397.487,235069.322
615712288077358,10.24.232.25,20529,20.0.1.16,20529,17,1,VOIP,210457.671,226531.22
615712532394903,10.25.57.141,41381,20.0.2.44,41381,17,1,VOIP,209573.46,218845.331
615712776341711,10.25.150.122,65170,20.0.2.98,65170,17,1,VOIP,208924.079,218809.09
615713012231357,10.25.234.14,22055,20.0.0.174,22055,17,1,VOIP,209957.326,218682.87
615713280287710,10.26.75.226,47099,20.0.2.46,47099,17,1,VOIP,215334.78,230719.151
615713524269222,10.26.161.142,4520,20.0.2.14,4520,17,1,VOIP,209995.917,222677.637
615713760224700,10.26.250.82,27244,20.0.2.84,27244,17,1,VOIP,209927.178,218707.591
615713996124604,10.27.82.219,49909,20.0.0.197,49909,17,1,VOIP,209816.623,218566.074
615714236087609,10.27.170.7,7714,20.0.2.88,7714,17,1,VOIP,211594.25,226202.873
615714488242115,10.27.254.107,29318,20.0.2.128,29318,17,1,VOIP,210664.484,226693.848
615714724414202,10.28.83.118,51089,20.0.0.48,51089,17,1,VOIP,202903.372,222026.608
615714964222726,10.28.168.148,8368,20.0.1.26,8368,17,1,VOIP,207481.596,222653.97
615715212417188,10.28.255.194,30686,20.0.1.145,30686,17,1,VOIP,211357.771,230860.317
615715468158133,10.29.91.16,54060,20.0.1.210,54060,17,1,VOIP,207426.263,222594.193
615715712181922,10.29.182.149,12978,20.0.1.165,12978,17,1,VOIP,208379.567,222613.526
615715964234633,10.30.15.44,35657,20.0.2.100,35657,17,1,VOIP,215499.463,230655.541
615716212219282,10.30.99.141,57258,20.0.2.74,57258,17,1,VOIP,217366.737,226665.514
615716464301142,10.30.192.93,16507,20.0.1.206,16507,17,1,VOIP,207337.635,230718.615
615716704381293,10.31.23.69,38755,20.0.2.183,38755,17,1,VOIP,206110.427,222834.894
615716944294242,10.31.110.197,61155,20.0.0.170,61155,17,1,VOIP,206753.956,222703.451
615717192332557,10.31.200.190,19677,20.0.2.14,19677,17,1,VOIP,211539.603,226746.07
615717436228996,10.32.31.238,41997,20.0.0.185,41997,17,1,VOIP,207066.823,222655.545
615717680149656,10.32.117.182,63957,20.0.0.199,63957,17,1,VOIP,210535.467,226584.83
615717932175812,10.32.202.27,21051,20.0.1.238,21051,17,1,VOIP,209937.955,218660.351
615718180090629,10.33.29.11,42283,20.0.2.21,42283,17,1,VOIP,210285.691,230532.265
615718420071522,10.33.112.8,63528,20.0.0.90,63528,17,1,VOIP,206112.686,222518.009
615718672116419,10.33.199.55,21336,20.0.1.114,21336,17,1,VOIP,210323.136,226559.276
615718916070134,10.34.30.104,43657,20.0.2.4,43657,17,1,VOIP,210576.985,226083.836
615719172268741,10.34.118.255,1825,20.0.1.71,1825,17,1,VOIP,218387.688,234708.252
615719412342207,10.34.204.200,23786,20.0.2.73,23786,17,1,VOIP,208636.063,221956.201
615719660041526,10.35.34.144,45746,20.0.2.121,45746,17,1,VOIP,206901.64,226468.147
615719924681087,10.35.125.248,4635,20.0.2.138,4635,17,1,VOIP,207082.175,223094.483
615720172120687,10.35.214.145,27316,20.0.1.224,27316,17,1,VOIP,208726.599,229726.7
615720412325410,10.36.44.88,49275,20.0.2.47,49275,17,1,VOIP,210054.38,218775.683
615720672200306,10.36.127.81,6005,20.0.2.90,6005,17,1,VOIP,205785.042,214534.048
615720908369800,10.36.217.81,29045,20.0.0.222,29045,17,1,VOIP,209549.553,218813.201
615721156060731,10.37.49.234,51726,20.0.2.188,51726,17,1,VOIP,211663.861,226538.22
615721392084856,10.37.134.70,8811,20.0.1.195,8811,17,1,VOIP,205776.931,214517.697
615721636226347,10.37.217.66,30055,20.0.0.233,30055,17,1,VOIP,206913.418,222659.081
615721876078149,10.38.42.241,50966,20.0.1.133,50966,17,1,VOIP,207329.82,222554.008
615722120561747,10.38.131.107,9105,20.0.1.152,9105,17,1,VOIP,207807.925,227019.14
615722368466268,10.38.216.23,30781,20.0.2.98,30781,17,1,VOIP,207239.247,222905.227
615722628137110,10.39.44.43,52305,20.0.2.186,52305,17,1,VOIP,211833.489,226578.553
615722864247068,10.39.128.139,9394,20.0.2.122,9394,17,1,VOIP,209478.461,218695.036
615723104102944,10.39.221.90,33153,20.0.0.129,33153,17,1,VOIP,206303.091,226545.461
615723352120055,10.40.51.36,55115,20.0.2.101,55115,17,1,VOIP,214207.182,230523.394
615723591748563,10.40.136.237,12565,20.0.2.93,12565,17,1,VOIP,206198.944,222184.679
615723844097290,10.40.225.132,35244,20.0.1.250,35244,17,1,VOIP,210292.377,226550.035
615724080085212,10.41.56.180,57564,20.0.0.145,57564,17,1,VOIP,206183.63,222533.323
615724332468160,10.41.143.228,15373,20.0.2.81,15373,17,1,VOIP,217082.056,226915.16
615724580570123,10.41.228.69,36974,20.0.1.70,36974,17,1,VOIP,209543.497,218820.961
615724824085381,10.42.58.14,58935,20.0.1.160,58935,17,1,VOIP,210140.471,226538.85
615725072080919,10.42.145.61,16743,20.0.1.44,16743,17,1,VOIP,205992.021,226526.295
615725308260875,10.42.229.157,38343,20.0.2.43,38343,17,1,VOIP,207270.673,225967.467
615725552036519,10.43.65.2,61740,20.0.2.112,61740,17,1,VOIP,206596.847,226494.665
615725804368153,10.43.147.255,18474,20.0.2.142,18474,17,1,VOIP,205648.192,214914.303
615726052083287,10.43.235.47,40794,20.0.1.116,40794,17,1,VOIP,206849.048,226543.942
615726292538396,10.44.66.95,63114,20.0.2.55,63114,17,1,VOIP,213740.669,222983.132
615726532444475,10.44.152.79,20603,20.0.2.34,20603,17,1,VOIP,206070.298,218896.922
615726776795816,10.44.239.88,42884,20.0.1.191,42884,17,1,VOIP,211100.034,227207.397
615727020050003,10.45.72.57,1126,20.0.0.92,1126,17,1,VOIP,206018.391,226479.962
615727288449538,10.45.157.184,23013,20.0.0.166,23013,17,1,VOIP,212986.178,222866.968
615727532272107,10.45.251.240,47133,20.0.1.252,47133,17,1,VOIP,211485.215,226679.478
615727788197235,10.46.80.158,4300,20.0.0.149,4300,17,1,VOIP,210151.471,234638.697
615728032086433,10.46.168.232,26902,20.0.2.98,26902,17,1,VOIP,205991.928,226042.744
615728312083700,10.47.5.194,50672,20.0.0.133,50672,17,1,VOIP,216378.23,233505.618
615728556329579,10.47.87.72,7031,20.0.0.37,7031,17,1,VOIP,209483.239,218771.998
615728816092346,10.47.171.170,28633,20.0.2.92,28633,17,1,VOIP,210364.987,226444.906
615729064282012,10.48.2.217,50952,20.0.0.250,50952,17,1,VOIP,209732.698,226774.44
615729328048157,10.48.85.210,7682,20.0.2.74,7682,17,1,VOIP,221600.186,241679.687
615729572207000,10.48.170.50,29282,20.0.1.225,29282,17,1,VOIP,210668.576,226645.015
615729808380309,10.48.254.146,50882,20.0.2.49,50882,17,1,VOIP,205004.903,214840.008
615730052083676,10.49.87.42,9051,20.0.2.7,9051,17,1,VOIP,206551.31,226533.776
615730316101133,10.49.177.42,32091,20.0.1.121,32091,17,1,VOIP,219668.524,238559.465
615730552537772,10.50.6.243,54052,20.0.2.131,54052,17,1,VOIP,209743.569,218996.014
615730800128870,10.50.88.130,10420,20.0.2.173,10420,17,1,VOIP,209978.084,226006.467
615731038333395,10.50.174.76,32382,20.0.2.103,32382,17,1,VOIP,209707.551,220416.293
615731280329653,10.51.5.123,54701,20.0.0.76,54701,17,1,VOIP,216923.002,226801.939
615731524087149,10.51.92.168,12507,20.0.2.52,12507,17,1,VOIP,210521.504,226339.111
615731760254013,10.51.177.11,34110,20.0.2.1,34110,17,1,VOIP,209387.703,218670.425
615731996057993,10.52.8.60,56431,20.0.1.101,56431,17,1,VOIP,209243.964,218481.168
615732248193018,10.52.98.80,14980,20.0.2.26,14980,17,1,VOIP,219617.784,232951.365
615732504295533,10.52.181.52,36200,20.0.0.105,36200,17,1,VOIP,216881.41,226742.069
615732752080870,10.53.12.101,58521,20.0.2.141,58521,17,1,VOIP,210392.209,226523.776
615733004243228,10.53.95.159,15316,20.0.2.120,15316,17,1,VOIP,210702.057,226677.329
615733248511903,10.53.181.37,37210,20.0.2.99,37210,17,1,VOIP,213620.152,222929.263
615733492739190,10.54.13.160,59861,20.0.2.40,59861,17,1,VOIP,207193.322,223163.094
615733736093579,10.54.100.237,17699,20.0.0.99,17699,17,1,VOIP,207045.934,226521.22
615733972171982,10.54.186.183,39661,20.0.0.146,39661,17,1,VOIP,205926.559,214662.492
615734220118761,10.55.16.126,61620,20.0.2.24,61620,17,1,VOIP,212311.372,221807.48
615734472107603,10.55.99.122,18353,20.0.0.205,18353,17,1,VOIP,218456.669,234559.495
615734708557390,10.55.185.63,40310,20.0.2.102,40310,17,1,VOIP,209223.131,219006.44
615734952303423,10.56.24.223,64790,20.0.1.128,64790,17,1,VOIP,206816.715,222740.099
615735204213321,10.56.109.63,21879,20.0.2.102,21879,17,1,VOIP,213143.917,222458.417
615735452188470,10.56.196.111,44199,20.0.2.30,44199,17,1,VOIP,210985.536,226662.014
615735696460182,10.57.29.53,2414,20.0.2.83,2414,17,1,VOIP,206807.845,221312.171
615735932153423,10.57.125.5,26942,20.0.2.112,26942,17,1,VOIP,206694.92,222331.863
615736184525538,10.57.216.17,50250,20.0.2.144,50250,17,1,VOIP,213214.36,223006.651
615736420238167,10.58.47.35,8029,20.0.2.89,8029,17,1,VOIP,201799.2,221527.632
615736668088040,10.58.135.213,30735,20.0.2.117,30735,17,1,VOIP,210722.335,226553.739
615736916206632,10.58.223.79,53129,20.0.1.84,53129,17,1,VOIP,209907.345,226651.33
615737160284401,10.59.58.113,11948,20.0.0.157,11948,17,1,VOIP,216983.723,226337.592
615737400365645,10.59.145.160,34267,20.0.0.103,34267,17,1,VOIP,213994.555,222817.765
615737644540339,10.59.227.49,55148,20.0.0.170,55148,17,1,VOIP,207988.479,218053.228
615737888090893,10.60.59.201,13317,20.0.2.146,13317,17,1,VOIP,206720.753,226523.053
615738132531751,10.60.149.202,36358,20.0.2.150,36358,17,1,VOIP,212173.984,226969.4
615738376354228,10.60.232.165,57569,20.0.2.139,57569,17,1,VOIP,211165.089,226772.291
615738620394109,10.61.64.20,15441,20.0.0.172,15441,17,1,VOIP,211212.422,226854.938
615738868314592,10.61.146.231,36644,20.0.0.192,36644,17,1,VOIP,214646.529,230764.077
615739112655711,10.61.232.192,58621,20.0.1.214,58621,17,1,VOIP,207587.909,227077.084
615739356282171,10.62.62.123,16057,20.0.0.165,16057,17,1,VOIP,211012.905,226710.273
615739600280664,10.62.145.116,37298,20.0.2.43,37298,17,1,VOIP,210996.85,226728.699
615739844057493,10.62.229.5,58691,20.0.0.128,58691,17,1,VOIP,207753.0,222077.514
615740084228643,10.63.65.60,17787,20.0.1.238,17787,17,1,VOIP,206792.585,216245.695
615740328217340,10.63.152.108,40107,20.0.1.194,40107,17,1,VOIP,207946.053,226685.478
615740572382646,10.63.241.5,62788,20.0.2.40,62788,17,1,VOIP,207677.353,222845.079
615740816312787,10.64.72.53,20597,20.0.2.166,20597,17,1,VOIP,210178.564,226823.401
615741068096243,10.64.157.251,42555,20.0.2.6,42555,17,1,VOIP,207008.842,226486.517
615741324324590,10.64.242.93,64157,20.0.0.249,64157,17,1,VOIP,211487.085,226744.347
615741572038890,10.65.73.140,21965,20.0.1.128,21965,17,1,VOIP,206576.736,226457.702
615741796234916,10.65.158.50,43635,20.0.2.173,43635,17,1,VOIP,206010.984,214794.768
615742041187972,10.65.242.78,65167,20.0.2.121,65167,17,1,VOIP,206331.591,223641.792
615742284204106,10.66.74.230,23336,20.0.2.18,23336,17,1,VOIP,208372.529,226641.256
615742544036243,10.66.159.71,44937,20.0.2.160,44937,17,1,VOIP,206271.518,226482.313
615742780385976,10.66.247.239,3122,20.0.2.81,3122,17,1,VOIP,209343.703,218825.09
615743028291755,10.67.77.163,25062,20.0.0.207,25062,17,1,VOIP,215029.58,230703.022
615743276341311,10.67.165.102,47529,20.0.0.187,47529,17,1,VOIP,211538.918,226759.81
615743520407174,10.67.247.233,4141,20.0.2.114,4141,17,1,VOIP,206374.831,224562.837
615743764191965,10.68.80.102,26794,20.0.1.248,26794,17,1,VOIP,210782.668,226634.867
615744000127629,10.68.163.202,48142,20.0.1.139,48142,17,1,VOIP,205783.042,214592.493
615744244310082,10.68.249.39,5484,20.0.1.96,5484,17,1,VOIP,212251.094,222759.635
615744500084731,10.69.80.89,27806,20.0.0.202,27806,17,1,VOIP,206105.501,234472.977
615744748420691,10.69.166.67,49800,20.0.2.45,49800,17,1,VOIP,206404.22,222877.097
615745004142655,10.69.251.232,7214,20.0.2.40,7214,17,1,VOIP,211375.79,226572.035
615745244138270,10.70.83.108,29618,20.0.0.86,29618,17,1,VOIP,207818.129,222556.916
615745488564998,10.70.166.17,50775,20.0.0.195,50775,17,1,VOIP,208257.531,222973.096
615745732099071,10.70.251.217,8224,20.0.0.183,8224,17,1,VOIP,203139.963,221818.777
615745972103630,10.71.81.162,30185,20.0.2.72,30185,17,1,VOIP,207293.561,222528.953
615746232555241,10.71.167.102,52141,20.0.2.111,52141,17,1,VOIP,207735.001,222987.41
615746472366006,10.71.253.50,9594,20.0.2.92,9594,17,1,VOIP,201524.815,217227.757
615746716306278,10.72.84.98,31914,20.0.2.29,31914,17,1,VOIP,210799.371,226769.643
615746968165862,10.72.170.43,53875,20.0.1.222,53875,17,1,VOIP,214085.943,230580.746
615747204308967,10.72.255.243,11324,20.0.2.41,11324,17,1,VOIP,217393.07,226770.476
615747456080701,10.73.87.74,33683,20.0.2.85,33683,17,1,VOIP,207007.194,226514.665
615747704537715,10.73.173.198,55823,20.0.1.183,55823,17,1,VOIP,207553.743,222754.173
615747948419413,10.73.255.225,12331,20.0.2.156,12331,17,1,VOIP,208971.949,218853.923
615748196475376,10.74.87.19,34653,20.0.2.4,34653,17,1,VOIP,212153.855,230916.316
615748436095791,10.74.171.112,56250,20.0.2.78,56250,17,1,VOIP,206630.217,222537.453
615748680525687,10.75.4.12,14423,20.0.2.75,14423,17,1,VOIP,208879.468,218968.885
615748920738947,10.75.94.13,37464,20.0.2.152,37464,17,1,VOIP,205597.026,226017.8
615749164084892,10.75.181.61,59784,20.0.0.180,59784,17,1,VOIP,215464.13,234559.254
615749400286238,10.76.6.175,16123,20.0.1.242,16123,17,1,VOIP,209499.275,218756.647
615749644041030,10.76.91.45,37753,20.0.2.77,37753,17,1,VOIP,206308.091,222375.418
615749888218743,10.76.175.142,59354,20.0.1.167,59354,17,1,VOIP,206927.714,222097.273
615750140087234,10.77.10.246,18243,20.0.0.183,18243,17,1,VOIP,214560.381,230509.45
615750380084664,10.77.96.190,40203,20.0.2.107,40203,17,1,VOIP,205117.142,225853.821
615750664070994,10.77.179.183,61444,20.0.2.109,61444,17,1,VOIP,205556.859,226525.016
615750912324047,10.78.12.79,19613,20.0.2.117,19613,17,1,VOIP,204846.738,217673.714
615751160106754,10.78.98.230,41780,20.0.2.123,41780,17,1,VOIP,221729.222,230531.579
615751396453431,10.78.183.223,63533,20.0.2.59,63533,17,1,VOIP,209677.44,218890.089
615751632557796,10.79.15.15,21342,20.0.0.148,21342,17,1,VOIP,204374.707,219002.254
615751868241500,10.79.98.7,42582,20.0.1.226,42582,17,1,VOIP,209951.807,218698.647
615752116087002,10.79.183.208,64543,20.0.0.38,64543,17,1,VOIP,210519.411,230496.839
615752352196793,10.80.19.56,23432,20.0.2.135,23432,17,1,VOIP,209928.326,218672.629
615752602720171,10.80.107.208,46112,20.0.2.125,46112,17,1,VOIP,204565.872,229155.892
615752856339031,10.80.193.152,3561,20.0.2.93,3561,17,1,VOIP,205133.457,221374.134
615753164096910,10.81.23.96,25521,20.0.1.193,25521,17,1,VOIP,214191.701,230496.358
615753408067293,10.81.109.106,47547,20.0.2.91,47547,17,1,VOIP,209118.169,218480.632
615753644462876,10.81.193.138,4572,20.0.1.21,4572,17,1,VOIP,209608.46,218867.219
615753884098755,10.82.28.241,27971,20.0.1.26,27971,17,1,VOIP,201562.537,221168.581
615754120254212,10.82.115.73,50075,20.0.0.153,50075,17,1,VOIP,205978.077,214693.954
615754364052855,10.82.197.177,6660,20.0.1.56,6660,17,1,VOIP,205789.987,214491.771
615754600324681,10.83.28.226,28981,20.0.2.69,28981,17,1,VOIP,209355.185,218780.053
615754848553975,10.83.113.67,50582,20.0.2.40,50582,17,1,VOIP,205621.081,216297.249
615755092085048,10.83.201.219,8751,20.0.2.133,8751,17,1,VOIP,209207.631,222524.305
615755336076689,10.84.34.135,31451,20.0.1.242,31451,17,1,VOIP,206377.886,226475.998
615755572212535,10.84.121.163,53751,20.0.2.108,53751,17,1,VOIP,213935.649,222667.562
615755816200899,10.84.204.156,10481,20.0.1.240,10481,17,1,VOIP,208944.782,218782.739
615756048257349,10.85.35.203,32800,20.0.0.164,32800,17,1,VOIP,200428.476,214691.546
615756300122174,10.85.122.252,55121,20.0.2.63,55121,17,1,VOIP,214976.673,230568.875
615756540481377,10.85.204.245,11595,20.0.1.193,11595,17,1,VOIP,204778.313,221537.557
615756784090042,10.86.31.132,32730,20.0.2.126,32730,17,1,VOIP,210277.655,226564.257
615757024104841,10.86.120.25,55407,20.0.2.71,55407,17,1,VOIP,215085.153,230572.968
615757272186823,10.86.204.135,12510,20.0.1.238,12510,17,1,VOIP,211358.234,230366.675
615757516124946,10.87.34.121,34512,20.0.2.46,34512,17,1,VOIP,204646.926,217794.38
615757752413550,10.87.120.14,56421,20.0.0.183,56421,17,1,VOIP,209654.959,218871.219
615757988555303,10.87.206.20,13932,20.0.2.131,13932,17,1,VOIP,209732.698,219003.44
615758228418734,10.88.49.173,39429,20.0.1.126,39429,17,1,VOIP,213570.152,222867.338
615758472250581,10.88.140.15,62567,20.0.2.119,62567,17,1,VOIP,210400.32,226674.792
615758716045447,10.88.222.167,19200,20.0.1.96,19200,17,1,VOIP,206686.05,226388.092
615758988084160,10.89.53.214,41519,20.0.2.84,41519,17,1,VOIP,206424.553,230660.615
615759224541169,10.89.136.206,62759,20.0.0.194,62759,17,1,VOIP,210973.036,227103.046
615759464322991,10.89.219.199,19489,20.0.0.195,19489,17,1,VOIP,201130.338,221311.783
615759708245429,10.90.46.192,40730,20.0.1.20,40730,17,1,VOIP,203094.593,224312.21
615759948195915,10.90.133.237,63047,20.0.0.194,63047,17,1,VOIP,205904.448,214685.455
615760192272221,10.90.218.79,20138,20.0.1.219,20138,17,1,VOIP,216243.157,226718.254
615760440378628,10.91.54.51,43662,20.0.0.137,43662,17,1,VOIP,210474.356,226875.845
615760684352751,10.91.159.48,6028,20.0.0.115,6028,17,1,VOIP,209502.794,218777.294
615760924080369,10.91.249.49,29069,20.0.0.189,29069,17,1,VOIP,209751.661,218500.168
615761180056349,10.92.76.46,50314,20.0.1.79,50314,17,1,VOIP,222932.893,238501.429
615761432389372,10.92.159.157,7162,20.0.2.119,7162,17,1,VOIP,210539.856,219803.634
615761672239174,10.92.244.233,28998,20.0.2.140,28998,17,1,VOIP,205489.083,214719.695
615761908336317,10.93.74.177,50958,20.0.2.42,50958,17,1,VOIP,209517.368,218784.517
615762180163551,10.93.156.65,7327,20.0.1.215,7327,17,1,VOIP,218563.39,234603.994
615762424246839,10.93.240.28,28794,20.0.1.87,28794,17,1,VOIP,203877.787,225102.052
615762664586413,10.94.71.210,51248,20.0.2.165,51248,17,1,VOIP,205967.151,218994.588
615762908299280,10.94.156.51,8338,20.0.0.193,8338,17,1,VOIP,210908.926,228409.735
615763172404681,10.94.240.147,29938,20.0.2.88,29938,17,1,VOIP,232127.746,246850.904
615763416348137,10.95.70.59,51866,20.0.2.90,51866,17,1,VOIP,210871.037,226797.05
615763652107599,10.95.154.187,8987,20.0.2.39,8987,17,1,VOIP,212734.57,222057.755
615763892168824,10.95.237.180,30228,20.0.1.192,30228,17,1,VOIP,207438.633,222601.674
615764140145492,10.96.69.97,52673,20.0.2.141,52673,17,1,VOIP,207327.931,226362.87
615764380294883,10.96.151.188,9245,20.0.1.221,9245,17,1,VOIP,206121.482,222726.895
615764616326471,10.96.236.56,30873,20.0.2.77,30873,17,1,VOIP,209975.806,218741.628
615764872501467,10.97.67.131,53220,20.0.1.243,53220,17,1,VOIP,209665.903,218935.7
615765128285597,10.97.157.179,11797,20.0.2.61,11797,17,1,VOIP,224045.195,238740.593
615765364125317,10.97.240.100,32966,20.0.1.228,32966,17,1,VOIP,209830.234,218578.556
615765600153034,10.98.67.93,54207,20.0.2.47,54207,17,1,VOIP,209860.623,218601.963
615765844079676,10.98.150.85,10936,20.0.0.161,10936,17,1,VOIP,210178.286,226515.85
615766072072564,10.98.234.182,32537,20.0.2.113,32537,17,1,VOIP,209543.478,218307.04
615766324302774,10.99.64.132,54503,20.0.0.159,54503,17,1,VOIP,215281.262,230729.8
615766568082936,10.99.145.110,10706,20.0.0.131,10706,17,1,VOIP,210236.081,226552.979
615766804362040,10.99.241.43,35215,20.0.2.144,35215,17,1,VOIP,210009.121,218795.961
615767052093210,10.100.73.97,57797,20.0.2.18,57797,17,1,VOIP,210053.12,226525.016
615767300357967,10.100.158.22,14971,20.0.2.76,14971,17,1,VOIP,215662.054,229973.494
615767544130759,10.100.245.214,37435,20.0.2.99,37435,17,1,VOIP,206168.167,222576.397
615767792231944,10.101.71.103,58316,20.0.1.174,58316,17,1,VOIP,206336.11,222783.062
615768048094962,10.101.158.147,16121,20.0.2.98,16121,17,1,VOIP,206695.513,222554.898
615768302297573,10.101.247.48,38806,20.0.1.159,38806,17,1,VOIP,214898.692,238776.703
615768540392729,10.102.75.143,60405,20.0.0.225,60405,17,1,VOIP,207190.117,222854.393
615768784090393,10.102.158.135,17134,20.0.1.102,17134,17,1,VOIP,206974.49,226182.447
615769028176403,10.102.250.239,40790,20.0.0.183,40790,17,1,VOIP,211888.969,226607.015
615769280297855,10.103.83.240,63575,20.0.2.30,63575,17,1,VOIP,216460.692,230738.504
615769524096554,10.103.165.128,19944,20.0.0.172,19944,17,1,VOIP,207152.656,226559.813
615769768085158,10.103.255.129,42985,20.0.2.76,42985,17,1,VOIP,206423.497,222574.286
615769996202822,10.104.88.170,1299,20.0.2.86,1299,17,1,VOIP,205907.966,214649.64
615770241544429,10.104.175.74,23475,20.0.2.76,23475,17,1,VOIP,211930.468,227989.24
615770484354862,10.105.1.172,44565,20.0.0.136,44565,17,1,VOIP,210980.295,226769.792
615770724110035,10.105.88.9,2163,20.0.0.124,2163,17,1,VOIP,206992.972,222176.309
615770974328454,10.105.180.218,25924,20.0.0.136,25924,17,1,VOIP,206670.847,216777.856
615771224087989,10.106.9.104,47570,20.0.2.60,47570,17,1,VOIP,215299.058,234532.532
615771488342758,10.106.93.155,4614,20.0.2.183,4614,17,1,VOIP,207292.894,221236.209
615771728102821,10.106.179.121,26596,20.0.2.64,26596,17,1,VOIP,206468.367,222545.583
615771976107932,10.107.9.43,48534,20.0.1.151,48534,17,1,VOIP,205799.838,222100.625
615772232098875,10.107.93.139,5623,20.0.2.115,5623,17,1,VOIP,214867.36,230370.415
615772480077042,10.107.183.139,28663,20.0.2.122,28663,17,1,VOIP,207313.764,222517.805
615772728083210,10.108.10.131,49903,20.0.2.61,49903,17,1,VOIP,206291.296,226517.221
615772980116366,10.108.100.131,8432,20.0.2.111,8432,17,1,VOIP,210272.322,226551.239
615773236080586,10.108.183.124,29673,20.0.1.211,29673,17,1,VOIP,215060.839,234526.384
615773478420525,10.109.10.117,50914,20.0.2.9,50914,17,1,VOIP,210334.636,224870.222
615773720444930,10.109.93.125,7659,20.0.0.244,7659,17,1,VOIP,205535.989,214811.675
615773960286584,10.109.177.205,29243,20.0.2.96,29243,17,1,VOIP,209437.961,218711.795
615774219573357,10.110.8.249,51559,20.0.1.153,51559,17,1,VOIP,213397.784,230002.178
615774484351750,10.110.94.197,9012,20.0.1.247,9012,17,1,VOIP,208128.847,219568.247
615774732096921,10.110.179.38,30613,20.0.1.233,30613,17,1,VOIP,210202.026,226521.998
615774968331618,10.111.9.58,52649,20.0.1.151,52649,17,1,VOIP,205115.865,218189.746
615775236403656,10.111.97.134,10742,20.0.2.47,10742,17,1,VOIP,211594.065,226852.827
615775481287824,10.111.181.198,32310,20.0.1.187,32310,17,1,VOIP,206237.629,223736.42
615775756402427,10.112.18.181,56101,20.0.1.156,56101,17,1,VOIP,209078.984,218884.182
